date;title;image_url;description
1964-03-06;МиГ-25;https://gateway.ipfs.io/ipfs/QmbBBdCcVFCQqeLh1K2WBE645Wp3p81tGK4fpnZYRP4538/1280px-Air-to-air_left_side_view_of_a_Soviet_MiG-25_Foxbat-E_aircraft-800x.jpg
1970-12-21;F-14;https://gateway.ipfs.io/ipfs/QmTbKPjXdv838KomsaJtz2NhE7QaANRZ9jHFad58mbjJHR/F-14-vf-84-800x.jpg
1972-07-27;F-15;https://ipfs.io/ipfs/QmeQJSZgzPJnUMZUxdtF5NcNEXj2z1yZ9oYdzy7TN4TVfg/67_FS_F-15_Eagle_in_action_at_Red_Flag%25E2%2580%2593Alaska-800x.jpg
1975-09-16;МиГ-31;https://gateway.ipfs.io/ipfs/QmVX6FDRK8qB3LaBZyUKC9cQ5ZQAsHZoBKcQFydw4TKU1B/SAV_8019-800x.jpg
1977-05-20;Су-27;https://gateway.ipfs.io/ipfs/QmYFTpsKWycZbGFGfUv7dJrwpgNYVaoQPgTBX16T1xTWU1/SU-27_-_RIAT_2017_%252837047229571%2529-800x.jpg
1977-10-06;МиГ-29;https://gateway.ipfs.io/ipfs/Qmdbewa7ARfX6pM9PBMUAGN9BWiP8YLwKsAHMPTZi7NtkU/030610-F-7709A-002-800x.JPG
1978-11-18;F/A-18;https://gateway.ipfs.io/ipfs/QmeHR4CSAJAZihbD2HPZ8mtG6hXdEkG5cAU19Lv195PWDs/US_Navy_011026-F-4884R-006_U.S._Navy_F-A-18_prepares_for_aerial_refueling-800x.jpg
